SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
FJI,Fiji,Fiji,Tree Cover Loss,3.0,5.265330188679245,3.3802458719930986,10,1
ETH,Ethiopia,Ethiopia,Tree Cover Loss,1.0,2.1569268744214747,1.8579604321676326,10,1
EST,Estonia,Estonia,Tree Cover Loss,8.0,8.784810126582279,1.1441053543273247,10,1
ERI,Eritrea,Eritrea,Tree Cover Loss,1.0,1.0207997131074054,0.34650001682584175,10,1
GNQ,Equatorial Guinea,Equatorial Guinea,Tree Cover Loss,8.0,6.970935513169845,1.9524478537559409,10,1
SLV,El Salvador,El Salvador,Tree Cover Loss,6.0,4.6112956810631225,1.6693991279990086,6,1
EGY,Egypt,Egypt,Tree Cover Loss,1.0,1.0017049329393044,0.12386076722437964,10,1
ECU,Ecuador,Ecuador,Tree Cover Loss,3.0,4.273193951838715,2.410104136960831,10,1
DOM,Dominican Republic,Dominican Republic,Tree Cover Loss,8.0,6.861552028218695,1.8835741449336092,10,3
DMA,Dominica,Dominica,Tree Cover Loss,1.0,1.0,0.0,1,1
DJI,Djibouti,Djibouti,Tree Cover Loss,1.0,1.0,0.0,1,1
DN1,Denmark,Greenland,Tree Cover Loss,1.0,1.1172293350209328,1.0204515168291648,10,1
DN1,Denmark,Denmark,Tree Cover Loss,6.0,4.569314778932535,1.7341331137610927,10,1
CZE,Czechia,Czechia,Tree Cover Loss,8.0,7.778286295448767,1.607466184277466,10,1
CYN,Northern Cyprus,Northern Cyprus,Tree Cover Loss,1.0,1.1255605381165918,0.5121146913509397,4,1
CYP,Cyprus,Cyprus,Tree Cover Loss,3.0,3.6376404494382024,2.114858893729394,8,1
HRV,Croatia,Croatia,Tree Cover Loss,5.0,4.3751095530236634,2.284431382389612,10,1
CIV,Ivory Coast,Ivory Coast,Tree Cover Loss,10.0,8.572103846992945,2.3623205613782976,10,1
CRI,Costa Rica,Costa Rica,Tree Cover Loss,6.0,5.453524921418949,2.290130307436948,8,1
COD,Democratic Republic of the Congo,Democratic Republic of the Congo,Tree Cover Loss,8.0,7.1193354699987825,2.406792006633561,10,1
COG,Republic of the Congo,Republic of the Congo,Tree Cover Loss,3.0,4.211365354222497,2.6006019760235306,10,1
COM,Comoros,Comoros,Tree Cover Loss,6.0,5.861538461538461,0.3453837587791331,6,5
COL,Colombia,Colombia,Tree Cover Loss,3.0,4.581622475272214,2.9202985617185595,10,1
CH1,China,China,Tree Cover Loss,1.0,2.3940120586475646,2.404394345807548,10,1
CH1,China,Macao S.A.R,Tree Cover Loss,8.0,8.0,0.0,8,8
CH1,China,Hong Kong S.A.R.,Tree Cover Loss,8.0,7.979591836734694,0.14139190265868387,8,7
CHL,Chile,Chile,Tree Cover Loss,1.0,2.6490676723234863,3.0064437328948816,10,1
TCD,Chad,Chad,Tree Cover Loss,1.0,1.4991830917370599,1.7570256432047278,10,1
CAF,Central African Republic,Central African Republic,Tree Cover Loss,3.0,3.534599060178869,2.620995115516383,10,1
CPV,Cabo Verde,Cabo Verde,Tree Cover Loss,10.0,10.0,0.0,10,10
CAN,Canada,Canada,Tree Cover Loss,1.0,2.3345367904405303,2.6975927055823097,10,1
CMR,Cameroon,Cameroon,Tree Cover Loss,6.0,5.659634744776648,3.052134829574443,10,1
KHM,Cambodia,Cambodia,Tree Cover Loss,10.0,8.153007518796992,2.5008814942063466,10,1
MMR,Myanmar,Myanmar,Tree Cover Loss,8.0,6.89049638313794,2.900483265063743,10,1
