SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
TUR,Turkey,Turkey,Key Biodiversity Areas,6.0,5.6526797072325365,2.6838196145406066,10,1
TUN,Tunisia,Tunisia,Key Biodiversity Areas,6.0,5.1836755967893255,2.421935865080331,10,1
TTO,Trinidad and Tobago,Trinidad and Tobago,Key Biodiversity Areas,8.0,7.9495412844036695,0.23892874574505354,8,6
TON,Tonga,Tonga,Key Biodiversity Areas,6.0,6.0,0.0,6,6
TGO,Togo,Togo,Key Biodiversity Areas,6.0,5.052996331023237,2.380542686072827,10,1
TLS,East Timor,East Timor,Key Biodiversity Areas,8.0,7.9655172413793105,0.18246560765962694,8,7
THA,Thailand,Thailand,Key Biodiversity Areas,6.0,6.142396630275939,2.4036066338240847,10,1
TZA,United Republic of Tanzania,United Republic of Tanzania,Key Biodiversity Areas,6.0,5.911390514129217,2.7917987289389545,10,1
TJK,Tajikistan,Tajikistan,Key Biodiversity Areas,6.0,4.927500513452454,2.6502268851690824,10,1
TWN,Taiwan,Taiwan,Key Biodiversity Areas,8.0,7.35559265442404,0.9178185085258828,8,4
SYR,Syria,Syria,Key Biodiversity Areas,6.0,5.7969543147208125,2.6347666632477678,10,1
CHE,Switzerland,Switzerland,Key Biodiversity Areas,3.0,3.2495943753380208,1.9793843102296456,6,1
SWE,Sweden,Sweden,Key Biodiversity Areas,1.0,2.891709942090286,2.508252461189323,10,1
SWZ,eSwatini,eSwatini,Key Biodiversity Areas,8.0,7.95593220338983,0.42156736857953947,10,6
SUR,Suriname,Suriname,Key Biodiversity Areas,8.0,6.741924959216965,2.9769567785877107,10,1
SDS,South Sudan,South Sudan,Key Biodiversity Areas,3.0,4.378987360818537,3.451257159831609,10,1
SDN,Sudan,Sudan,Key Biodiversity Areas,1.0,1.912407897222747,2.1486264274024887,10,1
LKA,Sri Lanka,Sri Lanka,Key Biodiversity Areas,6.0,6.4180590117312475,1.093295113982545,8,1
