SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
BTN,Bhutan,Bhutan,Ecosystem Condition,2.0,3.147239263803681,1.984610606375899,9,2
BEN,Benin,Benin,Ecosystem Condition,3.0,3.841623557500995,1.410828197231407,8,2
BLZ,Belize,Belize,Ecosystem Condition,3.0,2.9435946462715106,0.9618298785281438,7,1
BEL,Belgium,Belgium,Ecosystem Condition,8.0,7.451127819548872,1.0576099603699332,10,4
BLR,Belarus,Belarus,Ecosystem Condition,6.0,5.308724011414594,1.9162343433847315,9,2
BRB,Barbados,Barbados,Ecosystem Condition,5.0,5.1875,0.3903123748998999,6,5
BGD,Bangladesh,Bangladesh,Ecosystem Condition,5.0,5.1306584362139915,1.9632441391739457,10,2
BHR,Bahrain,Bahrain,Ecosystem Condition,5.0,5.344827586206897,0.47531202593414557,6,5
BHS,The Bahamas,The Bahamas,Ecosystem Condition,5.0,4.940809968847352,1.045499760370556,9,4
AZE,Azerbaijan,Azerbaijan,Ecosystem Condition,9.0,7.564531702607017,1.8032273925295017,10,1
AUT,Austria,Austria,Ecosystem Condition,6.0,5.856255660499418,1.5569285144546998,8,2
AU1,Australia,Australia,Ecosystem Condition,5.0,4.953339908900311,1.8051639153451495,10,2
ARM,Armenia,Armenia,Ecosystem Condition,9.0,7.960056390977444,1.1474073408526781,9,6
ARG,Argentina,Argentina,Ecosystem Condition,5.0,5.1607023068351285,2.1055816068650004,10,1
ATG,Antigua and Barbuda,Antigua and Barbuda,Ecosystem Condition,6.0,6.3,0.45825756949558405,7,6
AGO,Angola,Angola,Ecosystem Condition,3.0,3.5495641412946553,1.646619353160719,10,1
AND,Andorra,Andorra,Ecosystem Condition,7.0,7.0,0.0,7,7
DZA,Algeria,Algeria,Ecosystem Condition,4.0,3.9546085563109337,1.9964554024947034,10,1
ALB,Albania,Albania,Ecosystem Condition,5.0,5.459627329192546,1.0418474048355753,8,4
AFG,Afghanistan,Afghanistan,Ecosystem Condition,6.0,6.063953488372093,2.1592743299764976,10,2
KAS,Kashmir,Siachen Glacier,Ecosystem Condition,2.0,2.628787878787879,1.3223332399319143,7,1
NL1,Netherlands,Sint Maarten,Ecosystem Condition,6.0,6.0,0.0,6,6
TUV,Tuvalu,Tuvalu,Ecosystem Condition,--,--,--,--,--
