SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
CHL,Chile,Chile,Physical Risk,8.0,8.250404738776831,0.8827294388431114,10,5
TCD,Chad,Chad,Physical Risk,9.0,9.350436263774464,0.6915671307162106,10,7
CAF,Central African Republic,Central African Republic,Physical Risk,7.0,6.793428831286948,1.2995227222793067,9,5
CPV,Cabo Verde,Cabo Verde,Physical Risk,9.0,9.0,0.0,9,9
CAN,Canada,Canada,Physical Risk,5.0,4.666747356734393,1.5690243145158043,10,3
CMR,Cameroon,Cameroon,Physical Risk,7.0,7.18981130166439,1.1246451129346615,10,5
KHM,Cambodia,Cambodia,Physical Risk,8.0,7.893107769423559,0.6845796075054513,10,7
MMR,Myanmar,Myanmar,Physical Risk,7.0,7.236312047892242,0.7566943894395218,10,5
BDI,Burundi,Burundi,Physical Risk,5.0,5.9491228070175435,1.2590197812107002,8,5
BFA,Burkina Faso,Burkina Faso,Physical Risk,9.0,8.667723102585487,0.7316398139837803,10,7
BGR,Bulgaria,Bulgaria,Physical Risk,8.0,8.416027475672582,0.8038371167671953,10,7
BRN,Brunei,Brunei,Physical Risk,7.0,7.076271186440678,0.3096411170583917,9,7
BRA,Brazil,Brazil,Physical Risk,7.0,6.361692805285436,1.033639116558653,9,3
BWA,Botswana,Botswana,Physical Risk,8.0,7.676741731175229,0.9032980911028798,10,5
BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Physical Risk,7.0,6.641244951294844,1.0750280957342522,9,5
BOL,Bolivia,Bolivia,Physical Risk,7.0,6.754452390969009,1.1982528546020896,9,5
BTN,Bhutan,Bhutan,Physical Risk,5.0,5.604058518168948,1.1545925894197753,9,5
BEN,Benin,Benin,Physical Risk,9.0,9.041981695185038,0.9230373681232206,10,8
BLZ,Belize,Belize,Physical Risk,7.0,6.934990439770554,0.39545620713713237,8,6
BEL,Belgium,Belgium,Physical Risk,8.0,7.655388471177945,0.7829894431841102,10,6
BLR,Belarus,Belarus,Physical Risk,6.0,6.394578067672238,1.1049656087197188,10,5
BRB,Barbados,Barbados,Physical Risk,5.0,5.1875,0.3903123748998999,6,5
BGD,Bangladesh,Bangladesh,Physical Risk,9.0,8.821428571428571,1.005572050661699,10,5
BHR,Bahrain,Bahrain,Physical Risk,9.0,9.0,0.0,9,9
BHS,The Bahamas,The Bahamas,Physical Risk,6.0,5.8753894080996885,0.9922057248304175,8,5
AZE,Azerbaijan,Azerbaijan,Physical Risk,9.0,8.612487930479562,0.8747495790069114,10,5
AUT,Austria,Austria,Physical Risk,7.0,7.127312718333549,1.9451238596793998,10,5
AU1,Australia,Australia,Physical Risk,8.0,7.98390638243035,0.8223037446853064,10,4
