SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
MCO,Monaco,Monaco,Landslides,10.0,10.0,0.0,10,10
MEX,Mexico,Mexico,Landslides,3.0,4.739105423571443,2.8460215509509648,10,1
MUS,Mauritius,Mauritius,Landslides,10.0,10.0,0.0,10,10
MRT,Mauritania,Mauritania,Landslides,1.0,1.8935298273947714,0.9912962936337858,3,1
MLT,Malta,Malta,Landslides,3.0,3.0,0.0,3,3
MLI,Mali,Mali,Landslides,1.0,1.6871189943172034,0.9473869422718886,3,1
MDV,Maldives,Maldives,Landslides,10.0,10.0,0.0,10,10
MYS,Malaysia,Malaysia,Landslides,8.0,7.349960124700935,2.7710131574054935,10,1
MWI,Malawi,Malawi,Landslides,3.0,3.8229520573801437,2.0142906314124285,63,1
MDG,Madagascar,Madagascar,Landslides,3.0,4.791884863382138,2.4184920405493395,10,1
MKD,North Macedonia,North Macedonia,Landslides,8.0,6.866245392311743,2.06910959035957,10,3
LUX,Luxembourg,Luxembourg,Landslides,3.0,3.0,0.0,3,3
LTU,Lithuania,Lithuania,Landslides,1.0,1.008017231063779,0.2316530555591735,10,1
LIE,Liechtenstein,Liechtenstein,Landslides,10.0,10.0,0.0,10,10
LBY,Libya,Libya,Landslides,3.0,2.507082844293633,0.861998433991268,10,1
LBR,Liberia,Liberia,Landslides,3.0,3.4673564917467354,1.4258743625394692,8,1
LSO,Lesotho,Lesotho,Landslides,3.0,4.2391826923076925,2.1222840800947265,8,3
LBN,Lebanon,Lebanon,Landslides,8.0,7.789819376026273,2.596921532354702,10,3
LVA,Latvia,Latvia,Landslides,1.0,1.0803065644785073,0.43286849792627535,10,1
LAO,Laos,Laos,Landslides,8.0,7.6473289597000935,2.70023600751566,10,1
KGZ,Kyrgyzstan,Kyrgyzstan,Landslides,10.0,9.815418828762047,0.7341299890965118,63,1
KWT,Kuwait,Kuwait,Landslides,1.0,1.912772585669782,0.9883395439836077,3,1
KIR,Kiribati,Kiribati,Landslides,10.0,7.463414634146342,3.9638461303576986,10,1
KEN,Kenya,Kenya,Landslides,3.0,2.9891618497109826,1.3406451983973195,8,1
JOR,Jordan,Jordan,Landslides,3.0,3.1677140612725845,1.974939824854815,8,1
JPN,Japan,Japan,Landslides,8.0,8.438731205274584,1.5579080605091997,10,1
JAM,Jamaica,Jamaica,Landslides,8.0,7.990138067061144,0.13286918968914627,8,6
ITA,Italy,Italy,Landslides,8.0,6.670020463847203,2.5836116940565614,10,1
IS1,Israel,Palestine,Landslides,8.0,7.054054054054054,1.8937442669034037,8,3
IRL,Ireland,Ireland,Landslides,3.0,2.9415211970074813,0.3988095504507593,10,1
IRQ,Iraq,Iraq,Landslides,3.0,2.663155878973573,2.2822853345618075,10,1
IRN,Iran,Iran,Landslides,8.0,6.787530020897663,2.5117586572811437,63,1
IDN,Indonesia,Indonesia,Landslides,8.0,6.204580365870688,2.7370818974829767,10,1
IND,India,India,Landslides,3.0,4.027737022287431,2.648211873402686,10,1
ISL,Iceland,Iceland,Landslides,3.0,3.9040074164594833,1.9656067763810363,10,1
HUN,Hungary,Hungary,Landslides,3.0,2.8144501127061337,1.1768418306221526,8,1
HND,Honduras,Honduras,Landslides,8.0,7.517450980392157,2.0867202365521575,10,1
HTI,Haiti,Haiti,Landslides,8.0,7.848726114649682,0.8193800873432217,8,1
GUY,Guyana,Guyana,Landslides,3.0,2.741874232100972,0.673447791509079,10,1
GNB,Guinea-Bissau,Guinea-Bissau,Landslides,1.0,1.4455516014234875,0.8270707636285041,3,1
GIN,Guinea,Guinea,Landslides,3.0,3.3987921109748043,1.3885817733322663,10,1
GTM,Guatemala,Guatemala,Landslides,8.0,7.430431244914565,2.9612773330092645,10,1
GRD,Grenada,Grenada,Landslides,3.0,3.0,0.0,3,3
GRC,Greece,Greece,Landslides,8.0,7.750938811574994,2.022825542230182,10,1
GHA,Ghana,Ghana,Landslides,3.0,2.6549570647931304,0.7566984363188364,10,1
DEU,Germany,Germany,Landslides,3.0,3.437598902837852,1.8950143011336522,10,1
GEO,Georgia,Georgia,Landslides,10.0,8.920439477173707,1.3568307526392618,10,3
GMB,Gambia,Gambia,Landslides,1.0,1.0,0.0,1,1
GAB,Gabon,Gabon,Landslides,3.0,2.908974358974359,0.4413931193272322,10,1
FR1,France,France,Landslides,3.0,3.992382046128816,2.18685450503047,10,1
FI1,Finland,Aland,Landslides,3.0,2.953125,0.30257682392245444,3,1
