SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
NRU,Nauru,Nauru,Protected,3.0,3.0,0.0,3,3
NAM,Namibia,Namibia,Protected,6.0,5.205824137760404,3.184314245961178,10,1
MOZ,Mozambique,Mozambique,Protected,6.0,4.553985596538788,2.9019281018300416,10,1
MAR,Morocco,Morocco,Protected,3.0,3.918089156330591,2.5487357107217883,10,1
SAH,Western Sahara,Western Sahara,Protected,1.0,1.3470498584802961,1.2635335325721817,10,1
MNE,Montenegro,Montenegro,Protected,8.0,6.634054562558796,2.0731330729890782,9,1
MNG,Mongolia,Mongolia,Protected,3.0,5.215167183237399,3.5370598639181914,10,1
MDA,Moldova,Moldova,Protected,6.0,4.763376537055501,1.4706075745123848,6,1
MCO,Monaco,Monaco,Protected,6.0,6.0,0.0,6,6
MEX,Mexico,Mexico,Protected,3.0,4.02632057000989,2.3019746342422476,10,1
MUS,Mauritius,Mauritius,Protected,3.0,3.0,0.0,3,3
MRT,Mauritania,Mauritania,Protected,1.0,1.1896638740284646,1.1099730317854837,10,1
MLT,Malta,Malta,Protected,8.0,7.666666666666667,0.5962847939999438,8,6
MLI,Mali,Mali,Protected,1.0,2.586412949888066,2.6028420962644145,10,1
MDV,Maldives,Maldives,Protected,3.0,3.0,0.0,3,3
MYS,Malaysia,Malaysia,Protected,6.0,5.7690857681432615,2.8000571993869663,10,1
MWI,Malawi,Malawi,Protected,6.0,6.026991317478294,2.4394184957707865,10,1
MDG,Madagascar,Madagascar,Protected,3.0,4.59313882654697,2.893168914294753,10,1
MKD,North Macedonia,North Macedonia,Protected,6.0,5.662980516061085,2.459177770760756,10,1
LUX,Luxembourg,Luxembourg,Protected,8.0,7.923371647509579,0.35269858920659175,8,6
LTU,Lithuania,Lithuania,Protected,6.0,6.71126002153883,1.0711367901490756,8,3
LIE,Liechtenstein,Liechtenstein,Protected,8.0,8.0,0.0,8,8
LBY,Libya,Libya,Protected,1.0,1.1451314887336874,0.763799659988029,6,1
