SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
COM,Comoros,Comoros,Political Situation,7.0,6.815384615384615,0.4927882270168298,7,5
COL,Colombia,Colombia,Political Situation,7.0,7.013485994514172,0.28322182776560295,10,5
CH1,China,China,Political Situation,7.0,6.982282545757259,0.23639541002780054,10,4
CH1,China,Macao S.A.R,Political Situation,7.0,7.0,0.0,7,7
CH1,China,Hong Kong S.A.R.,Political Situation,7.0,6.877551020408164,0.3850604543696573,7,5
CHL,Chile,Chile,Political Situation,3.0,3.05214940098661,0.6392851496355839,10,1
TCD,Chad,Chad,Political Situation,9.0,9.017885076650328,0.2661215267814525,10,7
CAF,Central African Republic,Central African Republic,Political Situation,10.0,9.982908897983933,0.1296109418527011,10,9
CPV,Cabo Verde,Cabo Verde,Political Situation,10.0,10.0,0.0,10,10
CAN,Canada,Canada,Political Situation,2.0,2.0497475419298494,0.6005662669179553,10,1
CMR,Cameroon,Cameroon,Political Situation,9.0,8.9917033439571,0.12535967344589524,10,8
KHM,Cambodia,Cambodia,Political Situation,9.0,8.906766917293233,0.40650022064166835,9,7
MMR,Myanmar,Myanmar,Political Situation,9.0,8.906273384884011,0.5323255324792817,10,4
BDI,Burundi,Burundi,Political Situation,10.0,9.378947368421052,1.3804063528484296,10,6
BFA,Burkina Faso,Burkina Faso,Political Situation,5.0,5.127105921601334,0.5567307897600535,8,4
BGR,Bulgaria,Bulgaria,Political Situation,4.0,4.213737836290784,0.6357010255551164,10,3
BRN,Brunei,Brunei,Political Situation,5.0,4.711864406779661,0.5383857686192742,5,1
BRA,Brazil,Brazil,Political Situation,7.0,6.989957034590076,0.18010884631926427,10,2
BWA,Botswana,Botswana,Political Situation,4.0,4.03631245601689,0.4276066951805303,10,4
BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Political Situation,7.0,6.651223568543597,0.9499216807098032,7,3
BOL,Bolivia,Bolivia,Political Situation,7.0,6.934972053608991,0.3814445117971404,7,3
